2750,5
2752,5
2753,8
2760,5
2762,5
2764,5
2765,5
2766,5
2767,5
2768,5
2769,2
2770,5
2771,5
2772,5
2773,5
2774,5
2777,5
2779,5
2780,5
2785,5
2786,5
2789,5
2790,5
2794,5
2795,5
2798,5
2799,5
2800,5
2806,5
2811,5
2817,5
2820,5
2823,5
2824,5
2825,5
2826,5
2828,5
2829,5
2830,5
2833,5
2834,5
2835,5
2845,5
2848,5
2849,5
2850,5
2855,5
2857,5
2860,5
2861,5
2862,5
2867,5
2868,5
2870,5
2871,5
2873,5
2874,5
2875,5
2892,5
2893,3
2895,5
2896,5
2900,5
2903,5
2916,5
2919,5
2920,5
2924,5
2935,5
2937,5
2938,5
2939,5
2940,2
2941,5
2944,5
2945,5
2946,5
2947,5
2948,5
2949,5
2950,5
2952,5
2953,5
2955,5
2959,5
2960,5
2961,5
2962,5
2963,5
2966,5
2968,10
2969,5
2970,5
2971,5
2973,5
2974,5
2977,5
2979,5
2983,5
2985,5
2996,5
3000,5
3003,5
3004,4
3005,5
3007,5
3008,5
3009,5
3012,5
3018,3
3019,5
3021,5
3030,5
3031,5
3033,5
3036,5
3047,3
3048,3
3051,1
3052,5
3053,5
3054,1
3055,2
3056,5
3057,5
3059,3
3060,5
3061,5
3062,5
3066,1
3067,5
3070,5
3071,5
3072,5
3073,5
3074,5
3087,15
3092,5
3098,5
3099,5
3104,2
3107,5
3109,5
3110,5
3115,5
3118,5
3121,3
3136,5
3138,5
3144,5
3145,5
3146,5
3147,3
3149,7
3150,5
3151,5
3152,5
3153,5
3154,2
3155,3
3158,5
3159,5
3160,3
3170,5
3171,5
3172,3
3174,5
3175,2
3176,5
3179,5
3180,11
3181,5
3182,99
3186,3
3187,5
3188,3
3190,3
3191,5
3194,5
3195,5
3200,2
3202,5
3203,5
3205,5
3206,5
3213,5
3214,5
3219,5
3225,5
3230,7
3231,10
3234,5
3235,5
3237,5
3238,5
3245,5
3246,5
3247,5
3250,5
3252,5
3254,5
3265,5
3267,5
3271,7
3314,5
3325,5
3333,5
3341,5
3344,5
3346,5
3348,5
3380,5
3388,5
3389,5
3390,5
3391,5
3392,5
3408,5
3409,5
3410,6
3413,5
3414,5
3422,5
3426,5
3427,5
3430,5
3432,3
3434,5
3449,5
3471,5
3474,5
3498,5
3499,5
3501,5
3502,5
3504,5
3508,5
3513,5
3517,5
3518,5
3523,5
3524,3
3525,5
3526,5
3528,5
3530,5
3531,5
3532,5
3534,5
3536,5
3537,2
3538,5
3539,5
3540,5
3542,5
3549,5
3550,5
3555,5
3558,5
3562,5
3563,5
3568,5
3570,5
3571,5
3572,5
3573,3
3574,5
3576,5
3579,5
3580,5
3584,5
3586,5
3587,5
3588,5
3590,5
3591,5
3592,5
3602,5
3607,7
3620,5
3623,5
3624,3
3628,5
3634,5
3635,5
3645,7
3667,99
3674,5
3679,5
3680,5
3738,5
3744,5
3774,5
3776,5
3785,5
3793,30
3795,5
3796,5
3797,3
3801,5
3805,3
3806,5
3807,5
3809,5
3811,5
3812,3
3813,5
3815,5
3817,5
3818,5
3820,5
3828,5
3830,5
3839,5
3844,5
3845,3
3847,5
3850,5
3851,5
3852,5
3853,5
3855,3
3857,5
3859,5
3861,5
3862,5
3863,5
3870,3
3871,5
3873,5
3874,3
3876,5
3880,3
3882,5
3886,5
3887,5
3888,5
3889,5
3891,5
3895,4
3896,5
3897,5
3899,7
3900,3
3901,5
3904,3
3905,5
3906,5
3907,5
3908,4
3944,5
3961,5
3962,5
3963,5
3965,5
3981,5
3982,3
3992,5
3994,5
4011,3
4012,5
4018,5
4021,5
4022,5
4023,5
4025,5
4026,5
4027,3
4028,5
4059,7
4060,5
4061,5
4066,5
4068,5
4069,5
4070,5
4074,5
4076,7
4079,5
4081,5
4083,5
4084,5
4094,5
4095,5
4098,5
4101,5
4102,5
4108,5
4110,2
4111,5
4124,5
4129,5
4131,5
4132,5
4133,5
4138,5
4140,5
4147,5
4148,5
4157,5
4162,5
4163,5
4175,5
4181,5
4182,5
4185,5
4186,5
4187,5
4188,5
4189,5
4206,5
4207,5
4216,5
4217,5
4222,5
4223,5
4226,5
4227,5
4228,5
4236,5
4247,5
4248,5
4250,5
4251,5
4254,5
4270,5
4271,5
4276,5
4300,5
4303,5
4304,5
4312,5
4313,5
4314,5
4317,5
4327,5
4334,5
4335,5
4350,1
4355,5
4356,5
4357,5
4365,5
4387,5
4409,5
4412,5
4416,5
4421,5
4422,4
4426,5
4432,5
4433,5
4434,5
4435,5
4436,4
4440,5
4445,5
4449,5
4455,5
4457,5
4458,5
4460,5
4463,5
4469,5
4470,5
4473,5
4477,5
4479,5
4486,5
4487,5
4502,5
4503,5
4504,5
4508,5
4513,5
4515,5
4518,5
4519,5
4520,5
4521,5
4523,5
4524,5
4525,5
4526,5
4527,5
4528,5
4529,5
4530,5
4532,5
4533,5
4535,5
4536,5
4537,5
4538,5
4539,5
4540,5
4558,5
4568,5
4574,5
4577,5
4579,5
4581,5
4593,5
4594,5
4595,5
4597,8
4600,5
4606,5
4607,5
4614,5
4616,5
4617,5
4618,5
4619,5
4639,5
4640,5
4641,5
4643,5
4646,2
4689,5
4690,5
4691,5
4700,5
4715,5
4731,5
4740,5
4760,7
4770,5
4771,5
4784,5
4787,5
4794,5
4814,5
4826,5
4876,5
4878,5
4884,5
4887,5
4891,7
4892,5
4893,7
4935,5
5003,4
5004,5
5006,4
5007,4
5008,4
5009,4
5011,4
5018,4
5019,4
5021,5
5023,4
5024,5
5025,4
5026,4
5027,4
5028,4
5029,4
5030,4
5031,4
5033,4
5034,4
5035,4
5036,4
5037,4
5038,4
5040,4
5041,4
5042,4
5046,4
5047,2
5048,2
5049,4
5050,4
5051,4
5053,4
5054,5
5056,4
5057,4
5058,4
5059,5
5062,4
5063,4
5064,4
5065,4
5066,4
5068,4
5069,5
5071,4
5072,2
5073,4
5074,4
5075,4
5076,4
5077,2
5078,4
5079,4
5080,4
5081,5
5082,5
5083,4
5084,4
5085,4
5086,4
5089,1
5090,4
5091,4
5092,4
5093,4
5094,4
5095,4
5096,2
5097,4
5098,3
5099,4
5100,1
5101,4
5102,4
5103,4
5104,4
5105,4
5107,4
5108,4
5109,5
5110,4
5111,4
5112,3
5114,4
5115,4
5116,4
5118,4
5119,4
5120,4
5121,3
5122,4
5123,4
5124,4
5125,4
5126,4
5128,4
5129,4
5130,4
5131,4
5132,4
5133,4
5134,4
5135,4
5137,4
5138,5
5139,4
5140,4
5141,4
5142,10
5143,10
5144,4
5145,4
5146,4
5148,10
5149,4
5150,4
5151,4
5152,4
5153,4
5154,1
5155,4
5156,4
5158,4
5160,4
5162,4
5163,5
5164,4
5167,2
5169,4
5172,4
5173,4
5174,4
5175,5
5176,4
5177,4
5179,4
5184,4
5185,4
5186,4
5187,4
5189,4
5191,4
5193,4
5195,4
5196,4
5197,4
5198,4
5199,4
5200,4
5201,4
5202,4
5203,4
5205,3
5208,4
5211,4
5215,4
5217,4
5218,4
5219,4
5220,4
5222,4
5223,4
5224,4
5225,4
5226,4
5227,4
5228,4
5229,4
5230,4
5231,4
5232,4
5233,4
5234,4
5235,4
5236,4
5237,2
5238,4
5239,4
5240,5
5241,4
5242,4
5246,5
5248,4
5249,4
5250,4
5251,4
5252,5
5253,4
5254,4
5255,4
5257,4
5258,4
5260,4
5261,4
5262,4
5263,4
5264,4
5267,3
5268,10
5272,4
5273,2
5275,4
5276,5
5277,4
5278,4
5279,4
5280,5
5281,4
5282,4
5283,4
5284,4
5285,3
5286,4
5289,5
5290,5
5291,5
5292,5
5293,5
5294,4
5296,5
5297,5
5298,3
5301,4
5308,4
5309,4
5310,4
5312,4
5316,4
5319,4
5323,4
5324,4
5325,4
5329,4
5330,4
5331,5
5332,4
5333,5
5334,4
5336,4
5337,5
5338,4
5339,4
5341,4
5345,4
5347,4
5348,4
5350,4
5351,4
5352,4
5353,4
5355,5
5356,4
5357,4
5358,4
5359,2
5360,3
5361,4
5362,4
5363,4
5364,4
5365,4
5366,4
5368,5
5369,4
5372,4
5376,2
5377,3
5378,2
5379,4
5380,4
5382,4
5383,4
5384,4
5385,4
5386,4
5387,4
5388,4
5389,4
5390,3
5391,4
5392,4
5394,4
5395,4
5396,5
5397,5
5398,4
5399,4
5401,5
5402,4
5403,4
5404,4
5405,4
5406,4
5408,4
5409,4
5410,4
5411,4
5412,2
5413,4
5414,4
5415,4
5416,10
5417,4
5418,4
5419,4
5420,4
5421,4
5423,4
5424,4
5425,4
5426,15
5427,5
5428,4
5429,4
5430,4
5431,5
5432,5
5433,4
5434,4
5435,4
5436,5
5437,4
5438,4
5439,4
5440,4
5441,4
5448,4
5450,4
5455,4
5457,4
5458,4
5459,4
5460,4
5461,4
5462,4
5463,4
5464,4
5466,15
5468,4
5470,35
5472,5
5473,2
5474,4
5475,4
5476,4
5477,5
5478,5
5480,4
5483,4
5484,4
5486,5
5489,4
5490,3
5491,4
5492,4
5493,4
5494,5
5495,4
5498,4
5500,5
5501,5
5502,5
5504,5
5505,5
5509,5
5510,6
5514,6
5520,5
5521,5
5522,5
5523,6
5525,5
5526,6
5527,4
5528,6
5529,5
5530,5
5532,5
5537,5
5538,5
5539,5
5540,5
5541,5
5542,5
5543,3
5544,5
5545,6
5547,5
5550,6
5551,5
5552,5
5553,6
5554,6
5555,6
5556,6
5557,6
5558,6
5559,5
5560,5
5561,5
5562,5
5563,5
5565,5
5566,5
5567,6
5568,5
5569,6
5570,5
5571,6
5572,5
5573,4
5574,5
5575,6
5576,5
5577,5
5578,6
5579,5
5580,6
5581,6
5582,6
5583,6
5584,6
5586,5
5587,6
5588,4
5589,6
5590,6
5591,6
5592,6
5593,6
5594,5
5595,10
5596,2
5597,5
5598,15
5599,6
5600,6
5601,5
5602,6
5603,4
5604,5
5605,5
5606,4
5607,5
5608,4
5609,6
5610,6
5611,6
5612,5
5613,6
5623,4
5624,6
5625,9
5626,6
5628,5
5629,6
5631,5
5632,5
5633,4
5634,5
5635,6
5636,3
5638,3
5639,6
5640,6
5641,5
5642,6
5643,6
5644,6
5645,5
5646,5
5657,5
5658,6
5663,5
5666,3
5667,6
5668,6
5669,6
5670,3
5671,6
5672,2
5673,6
5674,6
5675,4
5676,4
5678,5
5681,6
5682,5
5683,6
5684,4
5685,5
5686,6
5687,3
5688,2
5689,5
5692,6
5693,6
5694,6
5696,5
5697,6
5698,5
5702,5
5703,5
5707,5
5712,5
5714,5
5717,6
5725,5
5751,5
5753,5
5754,5
5755,5
5756,5
5757,6
5758,5
5759,5
5760,5
5761,5
5762,5
5786,5
5796,5
5798,6
5808,6
5820,5
5821,5
5822,5
5823,5
5824,5
5825,5
5826,5
5827,5
5828,5
5829,5
5832,4
5835,4
5836,6
5837,6
5838,5
5840,5
5849,5
5853,5
5856,5
5857,5
5875,6
5876,5
5879,5
5880,6
5881,5
5882,6
5883,4
5884,6
5885,4
5886,3
5887,6
5890,6
5891,5
5892,5
5893,5
5894,6
5896,5
5899,3
5900,5
5906,6
5908,6
5909,6
5911,5
5912,6
5914,5
5920,6
5921,6
5922,5
5924,5
5925,6
5927,6
5928,5
5929,4
5930,5
5932,5
5933,6
5940,6
5941,6
5942,5
5943,5
5944,5
5945,6
5947,6
5957,6
5958,5
5959,5
5960,5
5961,5
5962,2
5965,5
5966,5
5967,5
5971,5
5972,5
6000,5
6003,5
6004,5
6005,5
6006,5
6007,5
6008,5
6009,5
6010,2
6012,2
6015,5
6018,5
6019,5
6020,5
6021,5
6022,5
6024,5
6025,5
6027,5
6028,5
6029,5
6070,5
6073,5
6074,5
6075,5
6083,5
6084,5
6085,2
6086,4
6088,5
6089,5
6090,5
6092,4
6095,5
6096,5
6108,5
6110,3
6119,5
6121,15
6133,8
6140,5
6170,5
6171,5
6172,5
6183,4
6200,5
6201,5
6202,5
6203,5
6204,5
6206,5
6207,5
6209,5
6210,5
6211,5
6212,5
6216,5
6220,5
6221,5
6228,5
6233,5
6235,5
6237,4
6238,5
6241,5
6242,5
6245,2
6258,5
6260,5
6265,5
6267,5
6268,5
6274,5
6275,5
6276,5
6280,5
6281,5
6283,5
6287,5
6289,5
6297,5
6310,5
6318,5
6327,5
6328,5
6340,5
6349,5
6351,5
6353,5
6355,5
6358,5
6361,5
6362,5
6388,5
6391,5
6392,5
6393,5
6401,5
6406,5
6417,7
6424,5
6456,5
6464,5
6465,2
6466,5
6469,7
6488,4
6498,5
6499,7
6511,10
6524,5
6527,5
6528,5
6530,5
6531,5
6532,5
6543,5
6546,1
6548,99
6551,5
6565,5
6570,5
6574,5
6615,5
6616,5
6634,5
6663,5
6664,5
6667,5
6676,5
6680,5
6686,5
6688,5
6690,9
6691,7
6707,5
6729,5
6732,5
6774,5
6781,5
6782,5
6786,10
6794,5
6800,5
6801,5
6804,5
6806,5
6810,5
6812,3
6814,5
6815,5
6818,2
6819,5
6820,5
6821,5
6823,5
6824,5
6827,5
6829,5
6832,5
6833,5
6834,5
6836,3
6837,5
6838,5
6844,2
6845,5
6846,5
6847,5
6850,5
6851,5
6853,3
6854,5
6855,5
6856,2
6857,1
6858,5
6859,5
6860,3
6861,4
6862,5
6863,2
6867,5
6869,5
6870,5
6871,5
6872,3
6873,5
6874,5
6875,5
6876,2
6877,5
6878,5
6879,5
6880,5
6881,2
6882,3
6883,5
6884,3
6885,5
6886,5
6888,3
6890,5
6891,2
6892,5
6893,5
6901,5
6902,20
6905,5
6906,3
6907,5
6909,5
6913,5
6914,5
6919,5
6926,5
6927,5
6929,5
6931,5
6934,5
6941,5
6947,5
6949,5
6951,5
6952,5
6953,5
6954,5
6956,5
6958,5
6959,2
6961,5
6962,5
6963,5
6965,15
6966,5
6967,5
6968,5
6969,7
6970,5
6971,5
6972,5
6973,5
6977,2
6978,5
6979,5
7006,5
7008,5
7011,5
7017,5
7022,5
7027,5
7029,5
7032,5
7036,5
7038,5
7039,5
7043,5
7044,5
7047,5
7051,5
7055,5
7057,5
7068,6
7072,5
7073,5
7079,5
7085,5
7090,2
7091,5
7098,5
7115,5
7165,5
7166,5
7187,5
7200,5
7201,5
7203,5
7211,5
7212,5
7214,5
7217,5
7221,5
7222,5
7224,5
7225,5
7226,5
7227,5
7228,5
7258,5
7259,5
7266,5
7268,5
7273,5
7274,5
7286,5
7289,5
7290,5
7292,5
7295,5
7297,5
7299,5
7300,5
7305,5
7308,5
7309,5
7316,5
7318,5
7319,5
7320,5
7326,5
7327,5
7328,5
7329,5
7330,5
7348,4
7349,5
7354,5
7355,5
7356,5
7367,5
7370,5
7371,99
7374,5
7379,5
7383,5
7400,10
7401,2
7402,5
7403,5
7404,2
7406,5
7407,2
7408,2
7416,5
7419,5
7420,2
7427,1
7428,1
7430,1
7431,1
7432,1
7433,1
7435,1
7439,5
7440,5
7443,5
7445,5
7446,5
7447,5
7451,5
7452,5
7453,5
7454,5
7455,5
7456,2
7457,5
7458,5
7460,5
7461,5
7462,4
7464,5
7466,5
7467,5
7469,5
7471,5
7473,5
7474,5
7476,5
7490,7
7491,5
7492,5
7494,5
7501,5
7503,5
7504,5
7506,5
7509,5
7510,5
7513,5
7514,5
7515,5
7516,5
7520,5
7521,5
7563,5
7565,5
7568,5
7569,2
7572,5
7579,5
7603,5
7632,5
7639,5
7640,5
7641,5
7646,5
7662,5
7680,5
7685,5
7695,5
7725,5
7728,8
7736,5
7740,5
7744,5
7745,5
7746,5
7765,5
7766,5
7771,1
7783,5
7784,1
7787,5
7791,5
7792,5
7814,5
7816,1
7834,5
7835,5
7877,7
7884,1
7885,1
7887,5
7893,5
7895,5
7897,5
7909,5
7910,5
7914,5
7915,5
7916,4
7917,5
7918,5
7921,5
7922,5
7925,5
7928,5
7929,5
7930,5
7932,5
7946,5
7947,5
7950,5
7951,5
7953,5
7966,5
7974,5
7975,5
7976,5
7978,5
7994,1
7996,5
7998,5
8007,5
8009,4
8025,5
8031,5
8033,5
8036,5
8045,5
8047,5
8048,5
8049,5
8050,5
8051,5
8056,5
8057,5
8061,5
8062,5
8067,5
8071,5
8098,5
8099,5
8107,5
8114,5
8117,5
8123,5
8126,5
8129,5
8130,5
8142,5
8155,5
8164,5
8174,5
8178,5
8179,5
8184,5
8185,5
8191,5
8201,5
8212,5
8213,5
8214,5
8221,5
8232,5
8233,5
8241,5
8254,5
8257,5
8261,5
8263,8
8282,5
8284,5
8309,5
8326,5
8345,5
8346,2
8347,5
8352,5
8353,5
8355,5
8358,5
8359,5
8360,5
8411,5
8420,5
8429,5
8431,5
8432,4
8436,5
8437,5
8441,5
8443,5
8445,5
8448,5
8450,5
8451,5
8468,5
8469,5
8470,5
8472,5
8473,5
8474,5
8477,5
8479,5
8484,5
8487,10
8496,5
8498,5
8499,5
8500,5
8504,5
8505,5
8506,5
8509,5
8514,5
8518,5
8519,5
8524,5
8526,5
8527,5
8528,5
8530,5
8536,5
8539,5
8540,5
8541,5
8543,5
8544,5
8546,5
8548,5
8552,5
8553,5
8554,5
8556,5
8561,5
8562,5
8564,5
8565,5
8567,5
8568,5
8574,3
8578,5
8583,5
8584,4
8589,5
8591,7
8600,5
8601,5
8602,5
8605,5
8606,5
8608,5
8610,5
8613,5
8614,5
8618,5
8621,5
8625,5
8628,5
8632,4
8637,5
8638,5
8639,5
8640,5
8641,5
8642,5
8643,5
8647,5
8648,5
8649,5
8652,5
8653,5
8655,5
8657,2
8658,5
8660,5
8665,5
8666,5
8668,5
8670,5
8671,5
8672,5
8673,5
8674,5
8676,5
8677,5
8680,5
8681,5
8682,5
8683,5
8684,5
8708,5
8711,5
8712,5
8713,5
8715,5
8720,5
8724,5
8725,8
8726,5
8727,5
8728,5
8750,5
8763,5
8778,5
8801,5
8805,5
8807,5
8808,5
8821,5
8822,5
8823,5
8824,5
8825,5
8826,5
8827,5
8828,5
8829,5
8830,5
8831,10
8833,5
8834,5
8835,5
8836,5
8837,5
8838,5
8839,5
8846,5
8860,5
8875,5
8877,5
8905,5
8921,5
8922,5
8924,5
8925,5
8931,5
8964,5
8976,5
8977,5
9013,5
9020,5
9023,5
9028,5
9034,5
9039,5
9048,5
9050,5
9051,5
9052,5
9053,5
9055,5
9057,5
9058,5
9060,5
9061,5
9066,5
9069,1
9073,5
9074,5
9079,5
9080,5
9084,5
9090,5
9096,5
9107,5
9112,5
9121,5
9128,1
9135,5
9136,5
9142,5
9144,1
9145,5
9149,5
9156,5
9160,5
9175,5
9185,5
9186,5
9187,5
9188,5
9189,5
9190,5
9217,5
9218,5
9230,5
9231,5
9236,5
9245,5
9246,5
9250,5
9251,5
9301,2
9304,5
9310,5
9311,5
9317,5
9318,5
9328,10
9329,5
9354,5
9358,5
9365,5
9366,5
9371,5
9372,5
9373,5
9395,5
9396,5
9397,5
9415,5
9419,5
9438,5
9451,5
9452,5
9453,5
9455,5
9457,5
9463,5
9466,5
9467,5
9483,5
9490,5
9492,5
9500,5
9501,5
9503,5
9507,5
9508,5
9512,3
9516,5
9517,4
9518,5
9521,5
9529,5
9533,5
9543,5
9544,5
9547,5
9549,5
9552,5
9553,5
9554,5
9555,5
9562,5
9564,5
9569,5
9571,5
9586,5
9587,5
9589,5
9608,5
9609,5
9610,5
9614,5
9618,5
9620,5
9622,5
9623,5
9624,5
9627,5
9628,5
9630,5
9632,5
9634,5
9635,2
9639,5
9646,5
9648,5
9652,5
9655,5
9657,5
9658,5
9664,5
9665,5
9667,5
9668,5
9669,1
9673,5
9674,5
9675,5
9676,5
9680,5
9681,5
9682,5
9683,5
9691,5
9694,5
9695,5
9699,5
9702,5
9704,5
9705,5
9707,5
9709,7
9710,5
9714,5
9716,5
9718,5
9721,5
9723,5
9725,5
9726,4
9727,5
9728,5
9738,5
9739,5
9747,5
9752,5
9753,5
9757,5
9759,5
9760,5
9762,5
9763,5
9764,5
9766,5
9767,5
9768,3
9769,5
9771,5
9773,5
9774,5
9775,5
9776,5
9777,5
9778,5
9779,5
9781,5
9787,5
9789,5
9790,5
9791,5
9792,5
9793,5
9794,5
9795,5
9796,5
9802,5
9803,99
9804,5
9808,5
9810,5
9812,5
9813,15
9814,5
9816,5
9817,5
9818,5
9819,5
9820,5
9821,5
9822,5
9823,5
9825,5
9842,5
9845,3
9846,5
9850,5
9855,5
9857,5
9858,1
9859,1
9861,5
9862,5
9863,1
9864,5
9865,1
9866,5
9867,5
9868,5
9869,5
9876,5
9877,5
9878,5
9882,5
9883,5
9888,5
9889,5
9894,5
9895,5
9897,5
9898,3
9902,5
9903,5
9904,5
9905,5
9906,5
9909,5
9911,5
9914,5
9915,5
9916,3
9917,5
9919,5
9920,5
9921,2
9925,5
9930,5
9931,3
9934,35
9936,3
9938,5
9940,5
9943,3
9950,10
9953,5
9955,3
9956,5
9957,5
9958,5
9959,5
9960,5
9961,5
9962,5
9963,5
9965,5
9966,5
9967,5
9968,5
9969,5
9970,5
9971,5
9972,5
9973,5
9979,5
9981,5
9982,5
9983,5
9985,5
9988,5
9990,5
9992,5
9993,5
9994,5
9995,5
9996,5
9997,5
9998,5
G023,5
G068,5
G069,5
G070,5
G073,5
G074,5
G077,5
G080,5
G089,5
G200,5
G201,5
G202,5
G203,5
G204,5
G205,5
G206,5
G207,5
G208,5
G209,5
G210,5
G211,5
G212,5
G213,5
G214,5
G217,5
G401,5
G402,5
G403,5
G404,5
G405,5
G406,5
G407,5
G408,5
G409,5
G410,5
H010,10
H015,5
H017,5
H018,5
H019,5
H020,5
H021,5
H073,5
H127,5
H227,5
H250,4
H301,5
H333,5
H334,5
H335,5
H336,5
H337,5
H365,5
H367,5
H371,5
H372,4
H403,5
H519,5
H520,5
H545,1
H546,5
H550,5
H552,3
H553,5
H554,5
H555,5
H556,5
H557,5
H558,5
H559,5
H560,5
H563,5
H564,5
H568,5
H569,5
H570,5
H571,5
H572,5
H603,5
H616,5
H642,5
H711,5
H712,5
H715,5
H717,99
H729,5
I230,5
I231,5
J264,5
J407,5
J409,5
J411,5
J423,5
J424,5
J425,5
J426,5
J472,5
J530,5
J616,5
J684,5
J766,5
J767,5
J770,5
K023,5
K026,5
K175,5
K181,5
K182,5
K183,5
